odb_file,param_group,realization,borehole,borehole_id,target_x,target_y,node_z,calculated_head
Job_P023_R11.odb,23,11,zk108,BH18,329.522,202.805,491.454,445.5466
Job_P023_R11.odb,23,11,zk133,BH19,245.013,207.144,486.842,428.4916
Job_P023_R11.odb,23,11,zk132,BH20,180.314,185.837,481.201,435.57
Job_P023_R11.odb,23,11,zk109,BH21,166.718,120.398,482.295,437.2209
Job_P023_R11.odb,23,11,zk131,BH22,112.697,155.798,472.818,437.1463
Job_P023_R11.odb,23,11,zk110,BH23,63.104,220.681,460.829,424.1377
Job_P023_R12.odb,23,12,zk101,BH01,-107.247,837.298,460.635,439.0323
Job_P023_R12.odb,23,12,zk120,BH02,-79.056,786.162,460.024,421.485
Job_P023_R12.odb,23,12,zk102,BH03,-1.701,784.3,474.041,433.8389
Job_P023_R12.odb,23,12,zk141,BH04,42.002,755.685,478.786,437.5182
Job_P023_R12.odb,23,12,zk103,BH05,97.323,727.843,485.133,435.5054
Job_P023_R12.odb,23,12,zk140,BH06,103.815,241.402,466.707,444.2814
Job_P023_R12.odb,23,12,zk139,BH07,189.974,727.986,498.776,451.8872
Job_P023_R12.odb,23,12,zk138,BH08,234.402,695.424,499.305,435.6875
Job_P023_R12.odb,23,12,zk104,BH09,286.261,668.745,499.627,436.3191
Job_P023_R12.odb,23,12,zk137,BH10,328.931,675.79,502.079,462.9777
Job_P023_R12.odb,23,12,zk105,BH11,483.884,586.18,487.554,496.5168
Job_P023_R12.odb,23,12,zk410,BH12,416.455,437.474,482.247,494.0326
Job_P023_R12.odb,23,12,zk106,BH13,552.478,475.648,474.773,487.9635
Job_P023_R12.odb,23,12,zk136,BH14,393.028,343.22,484.06,453.3695
Job_P023_R12.odb,23,12,zk107,BH15,446.731,266.563,485.742,459.9803
Job_P023_R12.odb,23,12,zk135,BH16,354.713,291.468,486.725,427.0602
Job_P023_R12.odb,23,12,zk134,BH17,312.24,229.995,489.426,434.9446
Job_P023_R12.odb,23,12,zk108,BH18,329.522,202.805,491.454,445.4888
Job_P023_R12.odb,23,12,zk133,BH19,245.013,207.144,486.842,428.3288
Job_P023_R12.odb,23,12,zk132,BH20,180.314,185.837,481.201,436.092
Job_P023_R12.odb,23,12,zk109,BH21,166.718,120.398,482.295,436.0647
Job_P023_R12.odb,23,12,zk131,BH22,112.697,155.798,472.818,436.7781
Job_P023_R12.odb,23,12,zk110,BH23,63.104,220.681,460.829,424.0486
Job_P023_R13.odb,23,13,zk101,BH01,-107.247,837.298,460.635,440.4662
Job_P023_R13.odb,23,13,zk120,BH02,-79.056,786.162,460.024,425.1023
Job_P023_R13.odb,23,13,zk102,BH03,-1.701,784.3,474.041,433.5131
Job_P023_R13.odb,23,13,zk141,BH04,42.002,755.685,478.786,437.3574
Job_P023_R13.odb,23,13,zk103,BH05,97.323,727.843,485.133,436.6579
Job_P023_R13.odb,23,13,zk140,BH06,103.815,241.402,466.707,440.6259
Job_P023_R13.odb,23,13,zk139,BH07,189.974,727.986,498.776,454.1739
Job_P023_R13.odb,23,13,zk138,BH08,234.402,695.424,499.305,439.9766
Job_P023_R13.odb,23,13,zk104,BH09,286.261,668.745,499.627,440.8075
Job_P023_R13.odb,23,13,zk137,BH10,328.931,675.79,502.079,466.661
Job_P023_R13.odb,23,13,zk105,BH11,483.884,586.18,487.554,499.9963
Job_P023_R13.odb,23,13,zk410,BH12,416.455,437.474,482.247,494.2264
Job_P023_R13.odb,23,13,zk106,BH13,552.478,475.648,474.773,487.2138
Job_P023_R13.odb,23,13,zk136,BH14,393.028,343.22,484.06,452.6097
Job_P023_R13.odb,23,13,zk107,BH15,446.731,266.563,485.742,458.4137
Job_P023_R13.odb,23,13,zk135,BH16,354.713,291.468,486.725,427.4871
Job_P023_R13.odb,23,13,zk134,BH17,312.24,229.995,489.426,436.0138
Job_P023_R13.odb,23,13,zk108,BH18,329.522,202.805,491.454,447.4742
Job_P023_R13.odb,23,13,zk133,BH19,245.013,207.144,486.842,429.3389
Job_P023_R13.odb,23,13,zk132,BH20,180.314,185.837,481.201,434.8332
Job_P023_R13.odb,23,13,zk109,BH21,166.718,120.398,482.295,436.9744
Job_P023_R13.odb,23,13,zk131,BH22,112.697,155.798,472.818,435.3667
Job_P023_R13.odb,23,13,zk110,BH23,63.104,220.681,460.829,420.5112
Job_P023_R14.odb,23,14,zk101,BH01,-107.247,837.298,460.635,441.1458
Job_P023_R14.odb,23,14,zk120,BH02,-79.056,786.162,460.024,425.1224
Job_P023_R14.odb,23,14,zk102,BH03,-1.701,784.3,474.041,435.6768
Job_P023_R14.odb,23,14,zk141,BH04,42.002,755.685,478.786,438.4666
Job_P023_R14.odb,23,14,zk103,BH05,97.323,727.843,485.133,438.65
Job_P023_R14.odb,23,14,zk140,BH06,103.815,241.402,466.707,443.1026
Job_P023_R14.odb,23,14,zk139,BH07,189.974,727.986,498.776,454.676
Job_P023_R14.odb,23,14,zk138,BH08,234.402,695.424,499.305,438.1356
Job_P023_R14.odb,23,14,zk104,BH09,286.261,668.745,499.627,438.904
Job_P023_R14.odb,23,14,zk137,BH10,328.931,675.79,502.079,463.1282
Job_P023_R14.odb,23,14,zk105,BH11,483.884,586.18,487.554,498.3369
Job_P023_R14.odb,23,14,zk410,BH12,416.455,437.474,482.247,492.5592
Job_P023_R14.odb,23,14,zk106,BH13,552.478,475.648,474.773,487.5659
Job_P023_R14.odb,23,14,zk136,BH14,393.028,343.22,484.06,450.5795
Job_P023_R14.odb,23,14,zk107,BH15,446.731,266.563,485.742,456.8828
Job_P023_R14.odb,23,14,zk135,BH16,354.713,291.468,486.725,425.4272
Job_P023_R14.odb,23,14,zk134,BH17,312.24,229.995,489.426,434.3461
Job_P023_R14.odb,23,14,zk108,BH18,329.522,202.805,491.454,444.4935
Job_P023_R14.odb,23,14,zk133,BH19,245.013,207.144,486.842,427.7349
Job_P023_R14.odb,23,14,zk132,BH20,180.314,185.837,481.201,435.051
Job_P023_R14.odb,23,14,zk109,BH21,166.718,120.398,482.295,437.4069
Job_P023_R14.odb,23,14,zk131,BH22,112.697,155.798,472.818,438.5531
Job_P023_R14.odb,23,14,zk110,BH23,63.104,220.681,460.829,423.2196
Job_P023_R15.odb,23,15,zk101,BH01,-107.247,837.298,460.635,438.7278
Job_P023_R15.odb,23,15,zk120,BH02,-79.056,786.162,460.024,422.1197
Job_P023_R15.odb,23,15,zk102,BH03,-1.701,784.3,474.041,433.7341
Job_P023_R15.odb,23,15,zk141,BH04,42.002,755.685,478.786,435.8852
Job_P023_R15.odb,23,15,zk103,BH05,97.323,727.843,485.133,436.0465
Job_P023_R15.odb,23,15,zk140,BH06,103.815,241.402,466.707,441.6406
Job_P023_R15.odb,23,15,zk139,BH07,189.974,727.986,498.776,452.6083
Job_P023_R15.odb,23,15,zk138,BH08,234.402,695.424,499.305,437.042
Job_P023_R15.odb,23,15,zk104,BH09,286.261,668.745,499.627,437.8673
Job_P023_R15.odb,23,15,zk137,BH10,328.931,675.79,502.079,464.9593
Job_P023_R15.odb,23,15,zk105,BH11,483.884,586.18,487.554,499.3678
Job_P023_R15.odb,23,15,zk410,BH12,416.455,437.474,482.247,495.01
Job_P023_R15.odb,23,15,zk106,BH13,552.478,475.648,474.773,489.736
Job_P023_R15.odb,23,15,zk136,BH14,393.028,343.22,484.06,452.8564
Job_P023_R15.odb,23,15,zk107,BH15,446.731,266.563,485.742,457.9895
Job_P023_R15.odb,23,15,zk135,BH16,354.713,291.468,486.725,426.8256
Job_P023_R15.odb,23,15,zk134,BH17,312.24,229.995,489.426,435.1687
Job_P023_R15.odb,23,15,zk108,BH18,329.522,202.805,491.454,446.3344
Job_P023_R15.odb,23,15,zk133,BH19,245.013,207.144,486.842,427.9192
Job_P023_R15.odb,23,15,zk132,BH20,180.314,185.837,481.201,433.9378
Job_P023_R15.odb,23,15,zk109,BH21,166.718,120.398,482.295,434.1873
Job_P023_R15.odb,23,15,zk131,BH22,112.697,155.798,472.818,436.6491
Job_P023_R15.odb,23,15,zk110,BH23,63.104,220.681,460.829,421.7468
Job_P023_R16.odb,23,16,zk101,BH01,-107.247,837.298,460.635,443.2996
Job_P023_R16.odb,23,16,zk120,BH02,-79.056,786.162,460.024,426.6538
Job_P023_R16.odb,23,16,zk102,BH03,-1.701,784.3,474.041,437.1874
Job_P023_R16.odb,23,16,zk141,BH04,42.002,755.685,478.786,438.8598
Job_P023_R16.odb,23,16,zk103,BH05,97.323,727.843,485.133,437.1577
Job_P023_R16.odb,23,16,zk140,BH06,103.815,241.402,466.707,442.5314
Job_P023_R16.odb,23,16,zk139,BH07,189.974,727.986,498.776,451.924
Job_P023_R16.odb,23,16,zk138,BH08,234.402,695.424,499.305,436.1476
Job_P023_R16.odb,23,16,zk104,BH09,286.261,668.745,499.627,438.1755
Job_P023_R16.odb,23,16,zk137,BH10,328.931,675.79,502.079,463.8293
Job_P023_R16.odb,23,16,zk105,BH11,483.884,586.18,487.554,498.1305
Job_P023_R16.odb,23,16,zk410,BH12,416.455,437.474,482.247,493.3011
Job_P023_R16.odb,23,16,zk106,BH13,552.478,475.648,474.773,488.6587
Job_P023_R16.odb,23,16,zk136,BH14,393.028,343.22,484.06,449.6174
Job_P023_R16.odb,23,16,zk107,BH15,446.731,266.563,485.742,457.1881
Job_P023_R16.odb,23,16,zk135,BH16,354.713,291.468,486.725,424.3479
Job_P023_R16.odb,23,16,zk134,BH17,312.24,229.995,489.426,432.9935
Job_P023_R16.odb,23,16,zk108,BH18,329.522,202.805,491.454,444.8223
Job_P023_R16.odb,23,16,zk133,BH19,245.013,207.144,486.842,427.1114
Job_P023_R16.odb,23,16,zk132,BH20,180.314,185.837,481.201,434.603
Job_P023_R16.odb,23,16,zk109,BH21,166.718,120.398,482.295,436.0987
Job_P023_R16.odb,23,16,zk131,BH22,112.697,155.798,472.818,436.8611
Job_P023_R16.odb,23,16,zk110,BH23,63.104,220.681,460.829,424.1398
Job_P023_R17.odb,23,17,zk101,BH01,-107.247,837.298,460.635,439.7119
Job_P023_R17.odb,23,17,zk120,BH02,-79.056,786.162,460.024,422.3237
Job_P023_R17.odb,23,17,zk102,BH03,-1.701,784.3,474.041,433.6876
Job_P023_R17.odb,23,17,zk141,BH04,42.002,755.685,478.786,437.0446
Job_P023_R17.odb,23,17,zk103,BH05,97.323,727.843,485.133,435.2797
Job_P023_R17.odb,23,17,zk140,BH06,103.815,241.402,466.707,440.9049
Job_P023_R17.odb,23,17,zk139,BH07,189.974,727.986,498.776,452.7622
Job_P023_R17.odb,23,17,zk138,BH08,234.402,695.424,499.305,437.0521
Job_P023_R17.odb,23,17,zk104,BH09,286.261,668.745,499.627,439.1697
Job_P023_R17.odb,23,17,zk137,BH10,328.931,675.79,502.079,464.6313
Job_P023_R17.odb,23,17,zk105,BH11,483.884,586.18,487.554,500.3402
Job_P023_R17.odb,23,17,zk410,BH12,416.455,437.474,482.247,495.0281
Job_P023_R17.odb,23,17,zk106,BH13,552.478,475.648,474.773,489.5721
Job_P023_R17.odb,23,17,zk136,BH14,393.028,343.22,484.06,453.4266
Job_P023_R17.odb,23,17,zk107,BH15,446.731,266.563,485.742,458.283
Job_P023_R17.odb,23,17,zk135,BH16,354.713,291.468,486.725,426.8818
Job_P023_R17.odb,23,17,zk134,BH17,312.24,229.995,489.426,434.2175
Job_P023_R17.odb,23,17,zk108,BH18,329.522,202.805,491.454,444.0987
Job_P023_R17.odb,23,17,zk133,BH19,245.013,207.144,486.842,427.2376
Job_P023_R17.odb,23,17,zk132,BH20,180.314,185.837,481.201,432.9398
Job_P023_R17.odb,23,17,zk109,BH21,166.718,120.398,482.295,434.5224
Job_P023_R17.odb,23,17,zk131,BH22,112.697,155.798,472.818,435.5196
Job_P023_R17.odb,23,17,zk110,BH23,63.104,220.681,460.829,421.0954
Job_P023_R18.odb,23,18,zk101,BH01,-107.247,837.298,460.635,436.7178
Job_P023_R18.odb,23,18,zk120,BH02,-79.056,786.162,460.024,420.5148
Job_P023_R18.odb,23,18,zk102,BH03,-1.701,784.3,474.041,429.8008
Job_P023_R18.odb,23,18,zk141,BH04,42.002,755.685,478.786,433.9563
Job_P023_R18.odb,23,18,zk103,BH05,97.323,727.843,485.133,433.1257
Job_P023_R18.odb,23,18,zk140,BH06,103.815,241.402,466.707,441.3757
Job_P023_R18.odb,23,18,zk139,BH07,189.974,727.986,498.776,449.3146
Job_P023_R18.odb,23,18,zk138,BH08,234.402,695.424,499.305,435.4265
Job_P023_R18.odb,23,18,zk104,BH09,286.261,668.745,499.627,437.6422
Job_P023_R18.odb,23,18,zk137,BH10,328.931,675.79,502.079,464.1933
Job_P023_R18.odb,23,18,zk105,BH11,483.884,586.18,487.554,501.7769
Job_P023_R18.odb,23,18,zk410,BH12,416.455,437.474,482.247,498.8226
Job_P023_R18.odb,23,18,zk106,BH13,552.478,475.648,474.773,492.5848
Job_P023_R18.odb,23,18,zk136,BH14,393.028,343.22,484.06,452.7597
Job_P023_R18.odb,23,18,zk107,BH15,446.731,266.563,485.742,457.7058
Job_P023_R18.odb,23,18,zk135,BH16,354.713,291.468,486.725,425.7093
Job_P023_R18.odb,23,18,zk134,BH17,312.24,229.995,489.426,431.8021
Job_P023_R18.odb,23,18,zk108,BH18,329.522,202.805,491.454,442.7301
Job_P023_R18.odb,23,18,zk133,BH19,245.013,207.144,486.842,424.2447
Job_P023_R18.odb,23,18,zk132,BH20,180.314,185.837,481.201,429.9234
Job_P023_R18.odb,23,18,zk109,BH21,166.718,120.398,482.295,430.5018
Job_P023_R18.odb,23,18,zk131,BH22,112.697,155.798,472.818,432.7807
Job_P023_R18.odb,23,18,zk110,BH23,63.104,220.681,460.829,419.6374
Job_P023_R19.odb,23,19,zk101,BH01,-107.247,837.298,460.635,441.2414
Job_P023_R19.odb,23,19,zk120,BH02,-79.056,786.162,460.024,425.8796
Job_P023_R19.odb,23,19,zk102,BH03,-1.701,784.3,474.041,435.3365
Job_P023_R19.odb,23,19,zk141,BH04,42.002,755.685,478.786,437.6536
Job_P023_R19.odb,23,19,zk103,BH05,97.323,727.843,485.133,436.959
Job_P023_R19.odb,23,19,zk140,BH06,103.815,241.402,466.707,442.3122
Job_P023_R19.odb,23,19,zk139,BH07,189.974,727.986,498.776,452.1134
Job_P023_R19.odb,23,19,zk138,BH08,234.402,695.424,499.305,435.8502
Job_P023_R19.odb,23,19,zk104,BH09,286.261,668.745,499.627,438.1405
Job_P023_R19.odb,23,19,zk137,BH10,328.931,675.79,502.079,464.4842
Job_P023_R19.odb,23,19,zk105,BH11,483.884,586.18,487.554,498.5713
Job_P023_R19.odb,23,19,zk410,BH12,416.455,437.474,482.247,494.1088
Job_P023_R19.odb,23,19,zk106,BH13,552.478,475.648,474.773,487.9696
Job_P023_R19.odb,23,19,zk136,BH14,393.028,343.22,484.06,451.8208
Job_P023_R19.odb,23,19,zk107,BH15,446.731,266.563,485.742,457.4217
Job_P023_R19.odb,23,19,zk135,BH16,354.713,291.468,486.725,426.0127
Job_P023_R19.odb,23,19,zk134,BH17,312.24,229.995,489.426,434.1278
Job_P023_R19.odb,23,19,zk108,BH18,329.522,202.805,491.454,445.7396
Job_P023_R19.odb,23,19,zk133,BH19,245.013,207.144,486.842,427.8755
Job_P023_R19.odb,23,19,zk132,BH20,180.314,185.837,481.201,433.4235
Job_P023_R19.odb,23,19,zk109,BH21,166.718,120.398,482.295,436.7339
Job_P023_R19.odb,23,19,zk131,BH22,112.697,155.798,472.818,436.367
Job_P023_R19.odb,23,19,zk110,BH23,63.104,220.681,460.829,422.5457
Job_P023_R20.odb,23,20,zk101,BH01,-107.247,837.298,460.635,442.6788
Job_P023_R20.odb,23,20,zk120,BH02,-79.056,786.162,460.024,425.56
Job_P023_R20.odb,23,20,zk102,BH03,-1.701,784.3,474.041,435.136
Job_P023_R20.odb,23,20,zk141,BH04,42.002,755.685,478.786,438.3526
Job_P023_R20.odb,23,20,zk103,BH05,97.323,727.843,485.133,437.1309
Job_P023_R20.odb,23,20,zk140,BH06,103.815,241.402,466.707,443.7093
Job_P023_R20.odb,23,20,zk139,BH07,189.974,727.986,498.776,454.0903
Job_P023_R20.odb,23,20,zk138,BH08,234.402,695.424,499.305,438.7317
Job_P023_R20.odb,23,20,zk104,BH09,286.261,668.745,499.627,438.0273
Job_P023_R20.odb,23,20,zk137,BH10,328.931,675.79,502.079,465.004
Job_P023_R20.odb,23,20,zk105,BH11,483.884,586.18,487.554,498.0853
Job_P023_R20.odb,23,20,zk410,BH12,416.455,437.474,482.247,491.0538
Job_P023_R20.odb,23,20,zk106,BH13,552.478,475.648,474.773,484.9807
Job_P023_R20.odb,23,20,zk136,BH14,393.028,343.22,484.06,452.1618
Job_P023_R20.odb,23,20,zk107,BH15,446.731,266.563,485.742,459.162
Job_P023_R20.odb,23,20,zk135,BH16,354.713,291.468,486.725,428.5374
Job_P023_R20.odb,23,20,zk134,BH17,312.24,229.995,489.426,437.7396
Job_P023_R20.odb,23,20,zk108,BH18,329.522,202.805,491.454,449.1386
Job_P023_R20.odb,23,20,zk133,BH19,245.013,207.144,486.842,431.378
Job_P023_R20.odb,23,20,zk132,BH20,180.314,185.837,481.201,436.4483
Job_P023_R20.odb,23,20,zk109,BH21,166.718,120.398,482.295,438.7504
Job_P023_R20.odb,23,20,zk131,BH22,112.697,155.798,472.818,439.2419
Job_P023_R20.odb,23,20,zk110,BH23,63.104,220.681,460.829,424.0932
Job_P024_R01.odb,24,1,zk101,BH01,-107.247,837.298,460.635,450.3084
Job_P024_R01.odb,24,1,zk120,BH02,-79.056,786.162,460.024,432.3327
Job_P024_R01.odb,24,1,zk102,BH03,-1.701,784.3,474.041,443.9009
Job_P024_R01.odb,24,1,zk141,BH04,42.002,755.685,478.786,446.7167
Job_P024_R01.odb,24,1,zk103,BH05,97.323,727.843,485.133,445.0306
Job_P024_R01.odb,24,1,zk140,BH06,103.815,241.402,466.707,449.1684
Job_P024_R01.odb,24,1,zk139,BH07,189.974,727.986,498.776,461.9348
Job_P024_R01.odb,24,1,zk138,BH08,234.402,695.424,499.305,447.3832
Job_P024_R01.odb,24,1,zk104,BH09,286.261,668.745,499.627,447.1286
Job_P024_R01.odb,24,1,zk137,BH10,328.931,675.79,502.079,473.2004
Job_P024_R01.odb,24,1,zk105,BH11,483.884,586.18,487.554,504.5846
Job_P024_R01.odb,24,1,zk410,BH12,416.455,437.474,482.247,499.3845
Job_P024_R01.odb,24,1,zk106,BH13,552.478,475.648,474.773,492.1865
Job_P024_R01.odb,24,1,zk136,BH14,393.028,343.22,484.06,460.3912
Job_P024_R01.odb,24,1,zk107,BH15,446.731,266.563,485.742,469.2653
Job_P024_R01.odb,24,1,zk135,BH16,354.713,291.468,486.725,436.0465
Job_P024_R01.odb,24,1,zk134,BH17,312.24,229.995,489.426,446.665
Job_P024_R01.odb,24,1,zk108,BH18,329.522,202.805,491.454,457.4059
Job_P024_R01.odb,24,1,zk133,BH19,245.013,207.144,486.842,439.1709
Job_P024_R01.odb,24,1,zk132,BH20,180.314,185.837,481.201,444.3835
Job_P024_R01.odb,24,1,zk109,BH21,166.718,120.398,482.295,446.0775
Job_P024_R01.odb,24,1,zk131,BH22,112.697,155.798,472.818,446.5742
Job_P024_R01.odb,24,1,zk110,BH23,63.104,220.681,460.829,430.4648
Job_P024_R02.odb,24,2,zk101,BH01,-107.247,837.298,460.635,446.4072
Job_P024_R02.odb,24,2,zk120,BH02,-79.056,786.162,460.024,429.33
Job_P024_R02.odb,24,2,zk102,BH03,-1.701,784.3,474.041,440.2372
Job_P024_R02.odb,24,2,zk141,BH04,42.002,755.685,478.786,444.3432
Job_P024_R02.odb,24,2,zk103,BH05,97.323,727.843,485.133,443.9403
Job_P024_R02.odb,24,2,zk140,BH06,103.815,241.402,466.707,447.4623
Job_P024_R02.odb,24,2,zk139,BH07,189.974,727.986,498.776,460.7203
Job_P024_R02.odb,24,2,zk138,BH08,234.402,695.424,499.305,446.6762
Job_P024_R02.odb,24,2,zk104,BH09,286.261,668.745,499.627,446.7016
Job_P024_R02.odb,24,2,zk137,BH10,328.931,675.79,502.079,474.8034
Job_P024_R02.odb,24,2,zk105,BH11,483.884,586.18,487.554,508.4323
Job_P024_R02.odb,24,2,zk410,BH12,416.455,437.474,482.247,502.4308
Job_P024_R02.odb,24,2,zk106,BH13,552.478,475.648,474.773,496.4387
Job_P024_R02.odb,24,2,zk136,BH14,393.028,343.22,484.06,460.8299
Job_P024_R02.odb,24,2,zk107,BH15,446.731,266.563,485.742,466.5577
Job_P024_R02.odb,24,2,zk135,BH16,354.713,291.468,486.725,434.5773
Job_P024_R02.odb,24,2,zk134,BH17,312.24,229.995,489.426,442.3603
Job_P024_R02.odb,24,2,zk108,BH18,329.522,202.805,491.454,453.8043
Job_P024_R02.odb,24,2,zk133,BH19,245.013,207.144,486.842,435.4939
Job_P024_R02.odb,24,2,zk132,BH20,180.314,185.837,481.201,440.5136
Job_P024_R02.odb,24,2,zk109,BH21,166.718,120.398,482.295,441.7884
Job_P024_R02.odb,24,2,zk131,BH22,112.697,155.798,472.818,441.7452
Job_P024_R02.odb,24,2,zk110,BH23,63.104,220.681,460.829,426.7081
Job_P024_R03.odb,24,3,zk101,BH01,-107.247,837.298,460.635,445.0003
Job_P024_R03.odb,24,3,zk120,BH02,-79.056,786.162,460.024,428.4508
Job_P024_R03.odb,24,3,zk102,BH03,-1.701,784.3,474.041,439.6436
Job_P024_R03.odb,24,3,zk141,BH04,42.002,755.685,478.786,444.0712
Job_P024_R03.odb,24,3,zk103,BH05,97.323,727.843,485.133,443.8068
Job_P024_R03.odb,24,3,zk140,BH06,103.815,241.402,466.707,446.3713
Job_P024_R03.odb,24,3,zk139,BH07,189.974,727.986,498.776,462.0952
Job_P024_R03.odb,24,3,zk138,BH08,234.402,695.424,499.305,447.5294
Job_P024_R03.odb,24,3,zk104,BH09,286.261,668.745,499.627,448.0692
Job_P024_R03.odb,24,3,zk137,BH10,328.931,675.79,502.079,475.8695
Job_P024_R03.odb,24,3,zk105,BH11,483.884,586.18,487.554,507.2696
Job_P024_R03.odb,24,3,zk410,BH12,416.455,437.474,482.247,503.6076
Job_P024_R03.odb,24,3,zk106,BH13,552.478,475.648,474.773,495.7282
Job_P024_R03.odb,24,3,zk136,BH14,393.028,343.22,484.06,460.9485
Job_P024_R03.odb,24,3,zk107,BH15,446.731,266.563,485.742,466.9824
Job_P024_R03.odb,24,3,zk135,BH16,354.713,291.468,486.725,436.2533
Job_P024_R03.odb,24,3,zk134,BH17,312.24,229.995,489.426,443.9512
Job_P024_R03.odb,24,3,zk108,BH18,329.522,202.805,491.454,455.0491
Job_P024_R03.odb,24,3,zk133,BH19,245.013,207.144,486.842,436.5726
Job_P024_R03.odb,24,3,zk132,BH20,180.314,185.837,481.201,440.3568
Job_P024_R03.odb,24,3,zk109,BH21,166.718,120.398,482.295,442.7343
Job_P024_R03.odb,24,3,zk131,BH22,112.697,155.798,472.818,441.4247
Job_P024_R03.odb,24,3,zk110,BH23,63.104,220.681,460.829,425.9291
Job_P024_R04.odb,24,4,zk101,BH01,-107.247,837.298,460.635,447.4464
Job_P024_R04.odb,24,4,zk120,BH02,-79.056,786.162,460.024,430.7821
Job_P024_R04.odb,24,4,zk102,BH03,-1.701,784.3,474.041,441.6001
Job_P024_R04.odb,24,4,zk141,BH04,42.002,755.685,478.786,444.6298
Job_P024_R04.odb,24,4,zk103,BH05,97.323,727.843,485.133,443.4035
Job_P024_R04.odb,24,4,zk140,BH06,103.815,241.402,466.707,448.7387
Job_P024_R04.odb,24,4,zk139,BH07,189.974,727.986,498.776,461.5586
Job_P024_R04.odb,24,4,zk138,BH08,234.402,695.424,499.305,446.1241
Job_P024_R04.odb,24,4,zk104,BH09,286.261,668.745,499.627,446.8344
Job_P024_R04.odb,24,4,zk137,BH10,328.931,675.79,502.079,473.8084
Job_P024_R04.odb,24,4,zk105,BH11,483.884,586.18,487.554,506.9395
Job_P024_R04.odb,24,4,zk410,BH12,416.455,437.474,482.247,502.1331
Job_P024_R04.odb,24,4,zk106,BH13,552.478,475.648,474.773,495.9817
Job_P024_R04.odb,24,4,zk136,BH14,393.028,343.22,484.06,461.0595
Job_P024_R04.odb,24,4,zk107,BH15,446.731,266.563,485.742,467.0638
Job_P024_R04.odb,24,4,zk135,BH16,354.713,291.468,486.725,435.6657
Job_P024_R04.odb,24,4,zk134,BH17,312.24,229.995,489.426,444.2082
Job_P024_R04.odb,24,4,zk108,BH18,329.522,202.805,491.454,455.1117
Job_P024_R04.odb,24,4,zk133,BH19,245.013,207.144,486.842,436.4769
Job_P024_R04.odb,24,4,zk132,BH20,180.314,185.837,481.201,441.8451
Job_P024_R04.odb,24,4,zk109,BH21,166.718,120.398,482.295,443.5083
Job_P024_R04.odb,24,4,zk131,BH22,112.697,155.798,472.818,442.7555
Job_P024_R04.odb,24,4,zk110,BH23,63.104,220.681,460.829,427.8132
Job_P024_R05.odb,24,5,zk101,BH01,-107.247,837.298,460.635,446.5139
Job_P024_R05.odb,24,5,zk120,BH02,-79.056,786.162,460.024,429.5864
Job_P024_R05.odb,24,5,zk102,BH03,-1.701,784.3,474.041,440.181
Job_P024_R05.odb,24,5,zk141,BH04,42.002,755.685,478.786,443.1456
Job_P024_R05.odb,24,5,zk103,BH05,97.323,727.843,485.133,443.8562
Job_P024_R05.odb,24,5,zk140,BH06,103.815,241.402,466.707,450.0084
Job_P024_R05.odb,24,5,zk139,BH07,189.974,727.986,498.776,461.6836
Job_P024_R05.odb,24,5,zk138,BH08,234.402,695.424,499.305,447.0687
Job_P024_R05.odb,24,5,zk104,BH09,286.261,668.745,499.627,447.3212
Job_P024_R05.odb,24,5,zk137,BH10,328.931,675.79,502.079,473.041
Job_P024_R05.odb,24,5,zk105,BH11,483.884,586.18,487.554,504.4543
Job_P024_R05.odb,24,5,zk410,BH12,416.455,437.474,482.247,502.7773
Job_P024_R05.odb,24,5,zk106,BH13,552.478,475.648,474.773,493.1907
Job_P024_R05.odb,24,5,zk136,BH14,393.028,343.22,484.06,461.7807
Job_P024_R05.odb,24,5,zk107,BH15,446.731,266.563,485.742,468.6179
Job_P024_R05.odb,24,5,zk135,BH16,354.713,291.468,486.725,437.0499
Job_P024_R05.odb,24,5,zk134,BH17,312.24,229.995,489.426,446.2262
Job_P024_R05.odb,24,5,zk108,BH18,329.522,202.805,491.454,456.592
Job_P024_R05.odb,24,5,zk133,BH19,245.013,207.144,486.842,438.3271
Job_P024_R05.odb,24,5,zk132,BH20,180.314,185.837,481.201,443.8724
Job_P024_R05.odb,24,5,zk109,BH21,166.718,120.398,482.295,444.5939
Job_P024_R05.odb,24,5,zk131,BH22,112.697,155.798,472.818,443.3235
Job_P024_R05.odb,24,5,zk110,BH23,63.104,220.681,460.829,427.9852
Job_P024_R06.odb,24,6,zk101,BH01,-107.247,837.298,460.635,446.7628
Job_P024_R06.odb,24,6,zk120,BH02,-79.056,786.162,460.024,429.534
Job_P024_R06.odb,24,6,zk102,BH03,-1.701,784.3,474.041,440.1478
Job_P024_R06.odb,24,6,zk141,BH04,42.002,755.685,478.786,444.581
Job_P024_R06.odb,24,6,zk103,BH05,97.323,727.843,485.133,443.9956
Job_P024_R06.odb,24,6,zk140,BH06,103.815,241.402,466.707,448.4187
Job_P024_R06.odb,24,6,zk139,BH07,189.974,727.986,498.776,461.2073
Job_P024_R06.odb,24,6,zk138,BH08,234.402,695.424,499.305,446.7069
Job_P024_R06.odb,24,6,zk104,BH09,286.261,668.745,499.627,448.1208
Job_P024_R06.odb,24,6,zk137,BH10,328.931,675.79,502.079,473.4812
Job_P024_R06.odb,24,6,zk105,BH11,483.884,586.18,487.554,505.6672
Job_P024_R06.odb,24,6,zk410,BH12,416.455,437.474,482.247,502.558
